"Submit_ID","Brand_Reg","Model_No","Country","screensize","Screen_Tech","Avg_mode_power","Availability Status","Star2","Screen_Size_Inches","Screen_Size_Category_Num"
172072,"Kogan","KAQL70T97QD","China,Vietnam",176.538,"LCD",139.61,"Available",5,69.50301060000001,"70"
172072,"Kogan","KAQL70T97Q*","China,Vietnam",176.538,"LCD",139.61,"Available",5,69.50301060000001,"70"
172114,"AKAI","AK65UHDZEN","China",163.896,"LCD (LED)",94.374,"Available",6,64.5258552,"65"
172180,"JVC","JVG4F7525","China",189.338,"LCD (LED)",137.2,"Available",5.5,74.5423706,"75"
172201,"digitech","GH5204","Hong Kong",47.257,"LCD",14.89,"Available",5.5,18.605080899999997,"20"
172202,"digitech","GH5220","Hong Kong",47.257,"LCD",21.71,"Available",3.5,18.605080899999997,"20"
172203,"digitech","GH5222","Hong Kong",60.406,"LCD",25.17,"Available",4.5,23.7818422,"25"
172203,"digitech","GH5230","Hong Kong",60.406,"LCD",25.17,"Available",4.5,23.7818422,"25"
172204,"digitech","GH5224","Hong Kong",79.578,"LCD",24.52,"Available",6,31.3298586,"30"
172207,"SAMSUNG ELECTRONICS","UA32T5300A","Vietnam",79.967,"LCD (LED)",31,"Available",5.5,31.4830079,"30"
172207,"SAMSUNG ELECTRONICS","UA32T5300AW","Vietnam",79.967,"LCD (LED)",31,"Available",5.5,31.4830079,"30"
172207,"SAMSUNG ELECTRONICS","UA32T5300AS","Vietnam",79.967,"LCD (LED)",31,"Available",5.5,31.4830079,"30"
172238,"LG","75UK767H0LB","Indonesia,South Korea",189.275,"LCD (LED)",147,"Available",5.5,74.5175675,"75"
172318,"TELEFUNKEN","TL400TQ","China",100.337,"LCD (LED)",43.5,"Available",5.5,39.5026769,"40"
172378,"LG","43PK640S0SB","China,Vietnam",107.987,"LCD (LED)",65.9,"Available",4.5,42.5144819,"45"
172392,"LG","50PK640S0SB","China,Vietnam",125.727,"LCD (LED)",81,"Available",4.5,49.4987199,"50"
172393,"LG","55PK640S0SB","Vietnam,China",138.783,"LCD (LED)",91,"Available",5,54.63886709999999,"55"
172395,"LG","65PK640S0SB","China,Vietnam",163.897,"LCD (LED)",115,"Available",5,64.5262489,"65"
172396,"LG","75PK640S0SA","China,Vietnam",189.275,"LCD (LED)",136.9,"Available",5.5,74.5175675,"75"
172397,"LG","86PK640S0SA","China,Vietnam",217.425,"LCD (LED)",155,"Available",6,85.6002225,"85"
172399,"LG","75UA841C0SA","China,Vietnam",189.275,"LCD (LED)",137,"Available",5.5,74.5175675,"75"
172399,"LG","75UA841CPSA","China,Vietnam",189.275,"LCD (LED)",137,"Available",5.5,74.5175675,"75"
172400,"LG","86UA841C0SA","China,Vietnam",217.425,"LCD (LED)",155,"Available",6,85.6002225,"85"
172400,"LG","86UA841CPSA","China,Vietnam",217.425,"LCD (LED)",155,"Available",6,85.6002225,"85"
172423,"KONKA","KDL65CK68QNTS","China",163.896,"LCD (LED)",122.64,"Available",5,64.5258552,"65"
172424,"KONKA","KDL55CK68QNTS","China",138.783,"LCD (LED)",88.74,"Available",5,54.63886709999999,"55"
172426,"Kogan","KAQL75MQ8ZTA","China",189.34,"LCD (LED)",193.1,"Available",4,74.543158,"75"
172426,"Kogan","KAQL75MQ8ZTB","China",189.34,"LCD (LED)",193.1,"Available",4,74.543158,"75"
172426,"Kogan","KAQL75MQ8ZTC","China",189.34,"LCD (LED)",193.1,"Available",4,74.543158,"75"
172426,"Kogan","KAQL75MQ8ZTD","China",189.34,"LCD (LED)",193.1,"Available",4,74.543158,"75"
172426,"Kogan","KAQL75MQ8ZTE","China",189.34,"LCD (LED)",193.1,"Available",4,74.543158,"75"
172426,"Kogan","KAQL75MQ8ZT*","China",189.34,"LCD (LED)",193.1,"Available",4,74.543158,"75"
172429,"Kogan","KAL24R98TA","China",59.824,"LCD (LED)",19.2,"Available",5,23.552708799999998,"25"
172429,"Kogan","KAL24R98TB","China",59.824,"LCD (LED)",19.2,"Available",5,23.552708799999998,"25"
172429,"Kogan","KAL24R98TC","China",59.824,"LCD (LED)",19.2,"Available",5,23.552708799999998,"25"
172429,"Kogan","KAL24R98TD","China",59.824,"LCD (LED)",19.2,"Available",5,23.552708799999998,"25"
172429,"Kogan","KAL24R98TE","China",59.824,"LCD (LED)",19.2,"Available",5,23.552708799999998,"25"
172429,"Kogan","KAL24R98T*","China",59.824,"LCD (LED)",19.2,"Available",5,23.552708799999998,"25"
172435,"LOEWE","Stellar 55 DR+ OLED","Germany",138.711,"OLED",70,"Available",6,54.6105207,"55"
172436,"LOEWE","Stella 65 DR+","Germany",163.965,"OLED",85,"Available",6,64.5530205,"65"
172437,"LOEWE","Inspire 48 OLED","Germany",120.664,"OLED",61,"Available",5.5,47.5054168,"50"
172437,"LOEWE","We SEE 48 OLED","Germany",120.664,"OLED",61,"Available",5.5,47.5054168,"50"
172437,"LOEWE","LOEWE","Germany",120.664,"OLED",61,"Available",5.5,47.5054168,"50"
172438,"LOEWE","Inspire 55 OLED","Germany",138.711,"OLED",76.5,"Available",5.5,54.6105207,"55"
172438,"LOEWE","We SEE 55 OLED","Germany",138.711,"OLED",76.5,"Available",5.5,54.6105207,"55"
172438,"LOEWE","LOEWE 55 OLED","Germany",138.711,"OLED",76.5,"Available",5.5,54.6105207,"55"
172439,"LOEWE","Inspire 65 OLED","Germany",163.965,"OLED",98,"Available",6,64.5530205,"65"
172439,"LOEWE","We SEE 65 OLED","Germany",163.965,"OLED",98,"Available",6,64.5530205,"65"
172439,"LOEWE","LOEWE 65 OLED","Germany",163.965,"OLED",98,"Available",6,64.5530205,"65"
172440,"LOEWE","Stellar 42 DR+ OLED","Germany",105.531,"OLED",52,"Available",5,41.5475547,"40"
172441,"LOEWE","Stellar 48 DR+ OLED","Germany",120.713,"OLED",58,"Available",5.5,47.5247081,"50"
172486,"Samsung","QA98Q7FAAW","Vietnam",247.688,"LCD (LED)",293,"Available",4.5,97.51476559999999,"100"
172486,"Samsung","QA98Q7FAAS","Vietnam",247.688,"LCD (LED)",293,"Available",4.5,97.51476559999999,"100"
172486,"Samsung","QA98Q7FAA*","Vietnam",247.688,"LCD (LED)",293,"Available",4.5,97.51476559999999,"100"
172498,"BAUHN","ATV40FHDW-1125","China",100.607,"LCD",34.7,"Available",6,39.6089759,"40"
172500,"TELEFUNKEN","TL320TQ","China",80.131,"LCD (LED)",38.12,"Available",4.5,31.5475747,"30"
172681,"JVC","LT-55NQ7165A","China",140.494,"LCD (LED)",58.7,"Available",6,55.3124878,"55"
172723,"Kogan","KAQL55MQ8ZTA","China",138.651,"LCD (LED)",131.3,"Available",3,54.586898700000006,"55"
172723,"Kogan","KAQL55MQ8ZTB","China",138.651,"LCD (LED)",131.3,"Available",3,54.586898700000006,"55"
172723,"Kogan","KAQL55MQ8ZTC","China",138.651,"LCD (LED)",131.3,"Available",3,54.586898700000006,"55"
172723,"Kogan","KAQL55MQ8ZTD","China",138.651,"LCD (LED)",131.3,"Available",3,54.586898700000006,"55"
172723,"Kogan","KAQL55MQ8ZTE","China",138.651,"LCD (LED)",131.3,"Available",3,54.586898700000006,"55"
172723,"Kogan","KAQL55MQ8ZT*","China",138.651,"LCD (LED)",131.3,"Available",3,54.586898700000006,"55"
172724,"Kogan","KAQL65MQ8ZTA","China",163.896,"LCD (LED)",120.1,"Available",5,64.5258552,"65"
172724,"Kogan","KAQL65MQ8ZTB","China",163.896,"LCD (LED)",120.1,"Available",5,64.5258552,"65"
172724,"Kogan","KAQL65MQ8ZTC","China",163.896,"LCD (LED)",120.1,"Available",5,64.5258552,"65"
172724,"Kogan","KAQL65MQ8ZTD","China",163.896,"LCD (LED)",120.1,"Available",5,64.5258552,"65"
172724,"Kogan","KAQL65MQ8ZTE","China",163.896,"LCD (LED)",120.1,"Available",5,64.5258552,"65"
172724,"Kogan","KAQL65MQ8ZT*","China",163.896,"LCD (LED)",120.1,"Available",5,64.5258552,"65"
172740,"COOCAA","85G6500H","China",214.734,"LCD (LED)",143.6,"Available",6,84.5407758,"85"
172787,"coocaa","65G6500H","China",163.897,"LCD (LED)",83.6,"Available",6,64.5262489,"65"
172883,"BAUHN","ATV65UHDW-1125","China",163.896,"LCD",94.374,"Available",6,64.5258552,"65"
172884,"BAUHN","ATV70UHDT-0126","China",176.563,"LCD",110.35,"Available",6,69.5128531,"70"
173171,"SYLVOX","OQ65A3KOHJ","China",163.896,"LCD",101.358,"Available",5.5,64.5258552,"65"
173172,"SYLVOX","OQ75A3KOHJ","China",189.34,"LCD",130.692,"Available",5.5,74.543158,"75"
173205,"Kogan","KAQL65MQXTA","China",163.896,"LCD (LED)",208.5,"Available",2.5,64.5258552,"65"
173212,"Samsung","HG24F800FAW","Vietnam",60.446,"LCD (LED)",21,"Available",5,23.7975902,"25"
173226,"KONKA","KDL40GA683AN-B","China",100.121,"LCD",46.1,"Available",5,39.4176377,"40"
173227,"KONKA","KUD50XG684AN-B","China",125.404,"LCD",70.7,"Available",5,49.3715548,"50"
173235,"Kogan","KAQL75MQXTA","China",189.34,"LCD (LED)",248.3,"Available",3,74.543158,"75"
173236,"Kogan","KAQL85MQXTA","China",214.783,"LCD (LED)",321.3,"Available",2.5,84.5600671,"85"
173260,"Linsar","LS65UHDZEN25S","China",163.896,"LCD (LED)",94.374,"Available",6,64.5258552,"65"
173261,"DGTEC","DG75UHDW-23351","China",189.34,"LCD",128.89,"Available",6,74.543158,"75"
173269,"KONKA","KUD65XG684AN-B","China",163.257,"LCD",107.6,"Available",5,64.27428090000001,"65"
173272,"JVC","LT-65NQ7165A","China",163.508,"LCD (LED)",66.42,"Available",6,64.3730996,"65"
173332,"LG","55UA731C0SB","China,Vietnam",138.783,"LCD (LED)",91,"Available",5,54.63886709999999,"55"
173334,"LG","65UA731C0SB","China,Vietnam",163.897,"LCD (LED)",115,"Available",5,64.5262489,"65"
173352,"KONKA","KUD55XG684AN-B","China",138.287,"LCD",89.1,"Available",5,54.4435919,"55"
173400,"LG","43UA731C0SB","China,Vietnam",107.987,"LCD (LED)",66,"Available",4.5,42.5144819,"45"
173401,"Samsung","MRA115MR95F","Vietnam",290.784,"LCD (LED)",464,"Available",4,114.4816608,"115"
173404,"LG","50UA731C0SB","China,Vietnam",125.727,"LCD (LED)",81,"Available",4.5,49.4987199,"50"
173428,"AIWA","AWC24DW","China",59.774,"LCD (LED)",26.3,"Available",4,23.5330238,"25"
173428,"AIWA","AWC240WZ，AWC24DW","China",59.774,"LCD (LED)",26.3,"Available",4,23.5330238,"25"
173462,"BLAUPUNKT","BP750USG60100","China",189.306,"LCD",211.836,"Available",3,74.5297722,"75"
173483,"Kogan","KALED60U95TA","China",152.661,"LCD (LED)",102,"Available",5,60.1026357,"60"
173483,"Kogan","KALED60U95TB","China",152.661,"LCD (LED)",102,"Available",5,60.1026357,"60"
173483,"Kogan","KALED60U95TC","China",152.661,"LCD (LED)",102,"Available",5,60.1026357,"60"
173483,"Kogan","KALED60U95TD","China",152.661,"LCD (LED)",102,"Available",5,60.1026357,"60"
173483,"Kogan","KALED60U95TE","China",152.661,"LCD (LED)",102,"Available",5,60.1026357,"60"
173483,"Kogan","KALED60U95T*","China",152.661,"LCD (LED)",102,"Available",5,60.1026357,"60"
173656,"AIWA","AWS430QWE","China",107.95,"LCD (LED)",38.16,"Available",6,42.499915,"40"
173697,"JVC","AV-BQ557165A","China",138.798,"LCD (LED)",60.62,"Available",6,54.6447726,"55"
173787,"FPD","OG32-P1","China",80.039,"LCD (LED)",31.68,"Available",5,31.5113543,"30"
173787,"FPD","OG32-P2","China",80.039,"LCD (LED)",31.68,"Available",5,31.5113543,"30"
173787,"FPD","****32**********","China",80.039,"LCD (LED)",31.68,"Available",5,31.5113543,"30"
173795,"JVC","LT-40NQ5165A","China",100.305,"LCD (LED)",32.46,"Available",6,39.4900785,"40"
173795,"JVC","LT-40*******","China",100.305,"LCD (LED)",32.46,"Available",6,39.4900785,"40"
173853,"TECO","LED24JFRDHU","China",60.47,"LCD (LED)",17.48,"Available",5.5,23.807039,"25"
173855,"TECO","LED19JHRHU","China",47.013,"LCD (LED)",18.47,"Available",4,18.5090181,"20"
173867,"BAUHN","ATV49FHDT-0126","China",125.774,"LCD",52.6,"Available",6,49.5172238,"50"
173952,"BLAUPUNKT","BP24TIZDVD","China",60.47,"LCD (LED)",25.68,"Available",4.5,23.807039,"25"
173954,"BLAUPUNKT","BP32TIZDVD","China",80.039,"LCD (LED)",34.76,"Available",5,31.5113543,"30"
173976,"BLAUPUNKT","BP40TIZDVD","China",100.332,"LCD (LED)",35.63,"Available",6,39.50070839999999,"40"
174057,"DGTEC","DG70UHDW-23353","China",176.537,"LCD (LED)",108.29,"Available",6,69.5026169,"70"
174073,"EKO","K320HGT12V","China",80.054,"LCD (LED)",31.784,"Available",5,31.5172598,"30"
174102,"BLAUPUNKT","COBP550UTS","China",138.783,"LCD",82.2,"Available",5.5,54.63886709999999,"55"
174141,"Altius","AT24HDNFB","China",59.827,"LCD (LED)",15.38,"Available",6,23.553889899999998,"25"
174262,"EKO","K750UATW","China",189.306,"LCD",195.75,"Available",4,74.5297722,"75"
174291,"KONKA","KDL32GA683AN-B","China",79.967,"LCD",33.4,"Available",5,31.4830079,"30"
174307,"AIWA","AWS500WN","China",125.731,"LCD (LED)",58.95,"Available",6,49.5002947,"50"
174310,"AIWA","AWS55DW","China",138.783,"LCD (LED)",90.11,"Available",5,54.63886709999999,"55"
174315,"AIWA","AWS650QWG","China",163.896,"LCD (LED)",92.39,"Available",6,64.5258552,"65"
174318,"Sony","K-43S20M2","Vietnam",107.95,"LCD (LED)",57,"Available",5,42.499915,"40"
174319,"Sony","K-50S20M2","Vietnam",125.725,"LCD (LED)",65.8,"Available",5.5,49.4979325,"50"
174325,"Sony","K-55S20M2","Vietnam",138.798,"LCD (LED)",83.6,"Available",5,54.6447726,"55"
174327,"Sony","K-65S20M2","Vietnam",163.878,"LCD (LED)",109.8,"Available",5.5,64.51876859999999,"65"
174328,"Sony","K-75S20M2","Vietnam",189.306,"LCD (LED)",133,"Available",5.5,74.5297722,"75"
174336,"BLAUPUNKT","BP320FSG9800","China",80.054,"LCD",28,"Available",4,31.5172598,"30"
174384,"AIWA","AWS550QWE","China",138.015,"LCD (LED)",60.78,"Available",6,54.336505499999994,"55"
174384,"AIWA","AWS550QWE，AWS550QW","China",138.015,"LCD (LED)",60.78,"Available",6,54.336505499999994,"55"
174442,"JVC","AV-BQ557165AE","China",138.015,"LCD (LED)",60.78,"Available",6,54.336505499999994,"55"
174442,"JVC","AV-BQ557165AE, AV-BQ557165A","China",138.015,"LCD (LED)",60.78,"Available",6,54.336505499999994,"55"
174511,"Spark Electronics","55SPA-Outdoor-TV","China",138.783,"LCD (LED)",114.75,"Available",4,54.63886709999999,"55"
174511,"Spark Electronics","65SPA-Outdoor-TV","China",138.783,"LCD (LED)",114.75,"Available",4,54.63886709999999,"55"
174511,"Spark Electronics","75SPA-Outdoor-TV","China",138.783,"LCD (LED)",114.75,"Available",4,54.63886709999999,"55"
174511,"Spark Electronics","55ALF-Outdoor-TV","China",138.783,"LCD (LED)",114.75,"Available",4,54.63886709999999,"55"
174511,"Spark Electronics","65ALF-Outdoor-TV","China",138.783,"LCD (LED)",114.75,"Available",4,54.63886709999999,"55"
174511,"Spark Electronics","75ALFOutdoor-TV","China",138.783,"LCD (LED)",114.75,"Available",4,54.63886709999999,"55"
174511,"Spark Electronics","Outdoor TV","China",138.783,"LCD (LED)",114.75,"Available",4,54.63886709999999,"55"
174512,"Spark Electronics","65"" Patio Pro","China",164.129,"LCD",158.28,"Available",4,64.6175873,"65"
174512,"Spark Electronics","65"" Patio","China",164.129,"LCD",158.28,"Available",4,64.6175873,"65"
174512,"Spark Electronics","65"" Pavilion 2 Pro","China",164.129,"LCD",158.28,"Available",4,64.6175873,"65"
174512,"Spark Electronics","65"" Pavilion 2","China",164.129,"LCD",158.28,"Available",4,64.6175873,"65"
174513,"Spark Electronics","55"" Patio Pro","China",139.022,"LCD",127.74,"Available",3.5,54.73296139999999,"55"
174513,"Spark Electronics","55"" Patio","China",139.022,"LCD",127.74,"Available",3.5,54.73296139999999,"55"
174513,"Spark Electronics","55"" Pavilion 2","China",139.022,"LCD",127.74,"Available",3.5,54.73296139999999,"55"
174513,"Spark Electronics","55"" Pavilion 2 Pro","China",139.022,"LCD",127.74,"Available",3.5,54.73296139999999,"55"
174517,"KONIC","KKD32TE362AM","China",80.039,"LCD (LED)",34.8,"Available",5,31.5113543,"30"
174634,"Spark Electronics","75"" Patio","China",189.17,"LCD",252.5,"Available",3,74.47622899999999,"75"
174634,"Spark Electronics","75"" Patio Pro","China",189.17,"LCD",252.5,"Available",3,74.47622899999999,"75"
174634,"Spark Electronics","75"" Pavilion 2","China",189.17,"LCD",252.5,"Available",3,74.47622899999999,"75"
174634,"Spark Electronics","75"" Pavilion 2 Pro","China",189.17,"LCD",252.5,"Available",3,74.47622899999999,"75"
174635,"Spark Electronics","86"" Patio","China",217.474,"LCD",482.4,"Available",1,85.6195138,"85"
174635,"Spark Electronics","86"" Patio Pro","China",217.474,"LCD",482.4,"Available",1,85.6195138,"85"
174635,"Spark Electronics","86"" Pavilion 2","China",217.474,"LCD",482.4,"Available",1,85.6195138,"85"
174635,"Spark Electronics","86"" Pavilion 2 Pro","China",217.474,"LCD",482.4,"Available",1,85.6195138,"85"
174637,"Spark Electronics","65"" Lumin","China",163.644,"LCD",240.9,"Available",2,64.4266428,"65"
174639,"Spark Electronics","75"" Lumin","China",189.132,"LCD",340.8,"Available",1.5,74.4612684,"75"
174687,"Kogan","KAQL100MQXTA","China",252.784,"LCD (LED)",254.9,"Available",5,99.5210608,"100"
174687,"Kogan","KAQL100MQXTB","China",252.784,"LCD (LED)",254.9,"Available",5,99.5210608,"100"
174687,"Kogan","KAQL100MQXTC","China",252.784,"LCD (LED)",254.9,"Available",5,99.5210608,"100"
174687,"Kogan","KAQL100MQXTD","China",252.784,"LCD (LED)",254.9,"Available",5,99.5210608,"100"
174687,"Kogan","KAQL100MQXT*","China",252.784,"LCD (LED)",254.9,"Available",5,99.5210608,"100"
174768,"LG","55QNED86BSA","Indonesia,South Korea",138.783,"LCD (LED)",82,"Available",5.5,54.63886709999999,"55"
174769,"LG","55QNED87B6A","Indonesia,South Korea",138.783,"LCD (LED)",82,"Available",5.5,54.63886709999999,"55"
174770,"LG","65QNED86BSA","Indonesia,South Korea",163.897,"LCD (LED)",100,"Available",6,64.5262489,"65"
174771,"LG","65QNED87B6A","Indonesia,South Korea",163.897,"LCD (LED)",100,"Available",6,64.5262489,"65"
174772,"LG","75QNED86BSA","Indonesia,South Korea",189.275,"LCD (LED)",105,"Available",7,74.5175675,"75"
174773,"LG","75QNED87B6A","Indonesia,South Korea",189.275,"LCD (LED)",105,"Available",7,74.5175675,"75"
174854,"PHILIPS","55HFL4025/97","China",138.783,"LCD (LED)",61.2,"Available",6,54.63886709999999,"55"
174855,"PHILIPS","55HFL7025/97","China",138.783,"LCD (LED)",67.5,"Available",5.5,54.63886709999999,"55"
174889,"PHILIPS","50HFL4025/97","China",125.736,"LCD (LED)",47.5,"Available",6,49.5022632,"50"
174890,"PHILIPS","50HFL7025/97","China",125.727,"LCD (LED)",52.1,"Available",5.5,49.4987199,"50"
174891,"PHILIPS","65HFL7025/97","China",163.897,"LCD (LED)",76.6,"Available",6,64.5262489,"65"
174894,"AIWA","AWS500QWE","China",125.725,"LCD (LED)",51.6,"Available",6,49.4979325,"50"
174894,"AIWA","AWS500QW，AWS500QWE","China",125.725,"LCD (LED)",51.6,"Available",6,49.4979325,"50"
174894,"AIWA","AV-BO507165A","China",125.725,"LCD (LED)",51.6,"Available",6,49.4979325,"50"
174894,"AIWA","AV-BQ507165AE","China",125.725,"LCD (LED)",51.6,"Available",6,49.4979325,"50"
174894,"AIWA","AV-JQ507165A","China",125.725,"LCD (LED)",51.6,"Available",6,49.4979325,"50"
174901,"PHILIPS","32HFL4025/97","China",80.133,"LCD (LED)",24.7,"Available",5.5,31.5483621,"30"
174902,"PHILIPS","24HFL4025/97","China",59.827,"LCD (LED)",20.2,"Available",4.5,23.553889899999998,"25"
174903,"PHILIPS","43HFL4025/97","China",107.956,"LCD (LED)",32.5,"Available",5.5,42.5022772,"45"
174904,"PHILIPS","43HFL7025/97","China",107.987,"LCD (LED)",41.5,"Available",5.5,42.5144819,"45"
174913,"coocaa","75G6500H","China",189.338,"LCD (LED)",152.8,"Available",5,74.5423706,"75"
174915,"LG","OLED65B6PSA","Indonesia,South Korea",163.896,"OLED",106,"Available",5.5,64.5258552,"65"
174916,"LG","OLED65B66LA","Indonesia,South Korea",163.896,"OLED",106,"Available",5.5,64.5258552,"65"
174934,"CHiQ","L24D6CG","China",59.824,"LCD (LED)",20,"Available",5,23.552708799999998,"25"
174976,"LG","43NU850B6LA","Indonesia,South Korea",107.987,"LCD (LED)",62,"Available",4.5,42.5144819,"45"
174977,"LG","43NU855BPSA","Indonesia,South Korea",107.987,"LCD (LED)",62,"Available",4.5,42.5144819,"45"
174978,"LG","55NU850B6LA","Indonesia,South Korea",138.783,"LCD (LED)",80,"Available",5.5,54.63886709999999,"55"
174979,"LG","55NU855BPSA","Indonesia,South Korea",138.783,"LCD (LED)",80,"Available",5.5,54.63886709999999,"55"
174984,"LG","43QNED80B6B","Indonesia,South Korea",107.987,"LCD (LED)",63,"Available",4.5,42.5144819,"45"
174985,"LG","43QNED80BSA","Indonesia,South Korea",107.987,"LCD (LED)",63,"Available",4.5,42.5144819,"45"
174986,"LG","50NU850B6LA","Indonesia,South Korea",125.727,"LCD (LED)",76,"Available",5,49.4987199,"50"
174987,"LG","50NU855BPSA","Indonesia,South Korea",125.727,"LCD (LED)",76,"Available",5,49.4987199,"50"
174988,"LG","65NU850B6LA","Indonesia,South Korea",163.897,"LCD (LED)",100,"Available",6,64.5262489,"65"
174989,"LG","65NU855BPSA","Indonesia,South Korea",163.897,"LCD (LED)",100,"Available",6,64.5262489,"65"
174990,"LG","65QNED80B6B","Indonesia,South Korea",163.897,"LCD (LED)",140,"Available",4.5,64.5262489,"65"
174991,"LG","65QNED80BSA","Indonesia,South Korea",163.897,"LCD (LED)",140,"Available",4.5,64.5262489,"65"
174992,"LG","75MRGB86B6A","Indonesia,South Korea",189.275,"LCD (LED)",106,"Available",7,74.5175675,"75"
174993,"LG","75MRGB86BSA","Indonesia,South Korea",189.275,"LCD (LED)",106,"Available",7,74.5175675,"75"
174994,"LG","75QNED70B6A","Indonesia,South Korea",189.275,"LCD (LED)",132,"Available",6,74.5175675,"75"
174995,"LG","75QNED70BSA","Indonesia,South Korea",189.275,"LCD (LED)",132,"Available",6,74.5175675,"75"
175010,"SYLVOX","OT43A7K5GD","China",107.987,"LCD",51.6354,"Available",5,42.5144819,"45"
175010,"SYLVOX","OQ43A7K5GD","China",107.987,"LCD",51.6354,"Available",5,42.5144819,"45"
175010,"SYLVOX","OQ43A2KEGC","China",107.987,"LCD",51.6354,"Available",5,42.5144819,"45"
175010,"SYLVOX","OT43A2KOGD","China",107.987,"LCD",51.6354,"Available",5,42.5144819,"45"
175010,"SYLVOX","OQ43A2KOGD","China",107.987,"LCD",51.6354,"Available",5,42.5144819,"45"
175010,"SYLVOX","OT43B3K5GD","China",107.987,"LCD",51.6354,"Available",5,42.5144819,"45"
175010,"SYLVOX","OQ43B3K5GD","China",107.987,"LCD",51.6354,"Available",5,42.5144819,"45"
175010,"SYLVOX","OT43BЗKЗGD","China",107.987,"LCD",51.6354,"Available",5,42.5144819,"45"
175010,"SYLVOX","OQ43BЗKЗGD","China",107.987,"LCD",51.6354,"Available",5,42.5144819,"45"
175010,"SYLVOX","OT43A2K3GD","China",107.987,"LCD",51.6354,"Available",5,42.5144819,"45"
175010,"SYLVOX","O*43**K***","China",107.987,"LCD",51.6354,"Available",5,42.5144819,"45"
175011,"SYLVOX","OT43A7K5GF","China",107.987,"LCD",51.03,"Available",5,42.5144819,"45"
175011,"SYLVOX","OQ43A7K5GF","China",107.987,"LCD",51.03,"Available",5,42.5144819,"45"
175011,"SYLVOX","OT43A2KEGE","China",107.987,"LCD",51.03,"Available",5,42.5144819,"45"
175011,"SYLVOX","OQ43A2KEGE","China",107.987,"LCD",51.03,"Available",5,42.5144819,"45"
175011,"SYLVOX","OQ43A2KOGF","China",107.987,"LCD",51.03,"Available",5,42.5144819,"45"
175011,"SYLVOX","OT43A2KOGF","China",107.987,"LCD",51.03,"Available",5,42.5144819,"45"
175011,"SYLVOX","OT43B2K5GF","China",107.987,"LCD",51.03,"Available",5,42.5144819,"45"
175011,"SYLVOX","OT43A2K3GF","China",107.987,"LCD",51.03,"Available",5,42.5144819,"45"
175011,"SYLVOX","OQ43A2K3GF","China",107.987,"LCD",51.03,"Available",5,42.5144819,"45"
175011,"SYLVOX","O*43****GF","China",107.987,"LCD",51.03,"Available",5,42.5144819,"45"
175012,"LG","85QNED80B6A","Indonesia,South Korea",214.783,"LCD (LED)",212,"Available",5,84.5600671,"85"
175013,"LG","85QNED80BSA","Indonesia,South Korea",214.783,"LCD (LED)",212,"Available",5,84.5600671,"85"
175014,"LG","OLED65C6PSA","Indonesia,South Korea",163.896,"OLED",109,"Available",5.5,64.5258552,"65"
175015,"LG","OLED65C66LA","Indonesia,South Korea",163.896,"OLED",109,"Available",5.5,64.5258552,"65"
175037,"SYLVOX","OQ55A3K8HG","China",138.783,"LCD",65.5236,"Available",6,54.63886709999999,"55"
175047,"SYLVOX","OT55A7K5GF","China",138.783,"LCD",71.3472,"Available",6,54.63886709999999,"55"
175047,"SYLVOX","OQ55A7K5GF","China",138.783,"LCD",71.3472,"Available",6,54.63886709999999,"55"
175047,"SYLVOX","OT55A2KEGE","China",138.783,"LCD",71.3472,"Available",6,54.63886709999999,"55"
175047,"SYLVOX","OQ55A2KEGE","China",138.783,"LCD",71.3472,"Available",6,54.63886709999999,"55"
175047,"SYLVOX","OQ55A2KOGF","China",138.783,"LCD",71.3472,"Available",6,54.63886709999999,"55"
175047,"SYLVOX","OT55A2KOGF","China",138.783,"LCD",71.3472,"Available",6,54.63886709999999,"55"
175047,"SYLVOX","OT55B2K5GF","China",138.783,"LCD",71.3472,"Available",6,54.63886709999999,"55"
175047,"SYLVOX","OT55A2K3GF","China",138.783,"LCD",71.3472,"Available",6,54.63886709999999,"55"
175047,"SYLVOX","OQ55A2K3GF","China",138.783,"LCD",71.3472,"Available",6,54.63886709999999,"55"
175047,"SYLVOX","O*55**K*G*","China",138.783,"LCD",71.3472,"Available",6,54.63886709999999,"55"
175050,"SYLVOX","OT55A7K5GD","China",138.783,"LCD",67.434,"Available",6,54.63886709999999,"55"
175050,"SYLVOX","OQ55A7K5GD","China",138.783,"LCD",67.434,"Available",6,54.63886709999999,"55"
175050,"SYLVOX","OQ55A2KEGC","China",138.783,"LCD",67.434,"Available",6,54.63886709999999,"55"
175050,"SYLVOX","OT55A2KOGD","China",138.783,"LCD",67.434,"Available",6,54.63886709999999,"55"
175050,"SYLVOX","OQ55A2KOGD","China",138.783,"LCD",67.434,"Available",6,54.63886709999999,"55"
175050,"SYLVOX","OT55B3K5GD","China",138.783,"LCD",67.434,"Available",6,54.63886709999999,"55"
175050,"SYLVOX","OQ55B3K5GD","China",138.783,"LCD",67.434,"Available",6,54.63886709999999,"55"
175050,"SYLVOX","OT55BЗKЗGD","China",138.783,"LCD",67.434,"Available",6,54.63886709999999,"55"
175050,"SYLVOX","OQ55BЗKЗGD","China",138.783,"LCD",67.434,"Available",6,54.63886709999999,"55"
175050,"SYLVOX","OT55A2K3GD","China",138.783,"LCD",67.434,"Available",6,54.63886709999999,"55"
175053,"SYLVOX","OQ65A3K8HG","China",163.896,"LCD",93.012,"Available",6,64.5258552,"65"
